gene	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast
ENSG00000273173	0	0	0	0	0	0	7.85364	4.44725	8.77618	0	1.72369	0	0	1.62109	0	10.8439	4.30083	7.57321	1.13485	0	0	0	4.90237	0	0
ENSG00000273217	0	1.37573	0	1.2679	0	0	0	0	0	0.986942	0	0	0.693931	0	1.48753	0.00619324	0	0	0.0494984	0	0	0.936708	0	0	0
ENSG00000273259	0	0.0221259	0.0097493	0	23.9673	18.5885	5.44399e-06	0.255506	0.0723836	0.0406539	0.0247641	94.6526	91.1842	17.9412	0.00266466	12.9628	0.3411355	0.017787	0.88549800557667	0.0249894	27.5892	75.4176	151.12418	107.707	250.12038
ENSG00000273274	0.71837	0.551116	0.644672	0.555839	0.225177	0.278618	0.309847	0.4682	0.537174	0.66689	0.610593	1.04925	0.702234	0.633831	0.534142	0.760664	0.686643	0.687045	0.862292	0.639676	0.729724	0.495936	0.150558	0.754505	0.621968
ENSG00000273291	0	0	0	0	0	1.74404	0.670293	0	0	0	4.02794	0	0	4.61287	0	0	0	0	3.90383	2.72421	0	2.71466	0	0	0
ENSG00000273294	1.37729e-08	1.44754e-07	3.15857	0	4.51364	0	0.00767647	4.51021	0.239732	0	0	0	1.85136	2.95053	2.12191	0	0	0	0.478509	3.00612	2.06406e-06	0	2.63658	0	0
ENSG00000273327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87638	0	0	0	0	0	0	0	4.1409	0	4.64891
ENSG00000273336	0	0	0	0	0	8.99598	0	0	0	0	0	0	0	0	7.30195	6.8716	0	0	0	0	0	0	0	10.5059	0
ENSG00000273340	0	0	0	0	7.37608	0	3.07419	0	1.22351	1.21665	0	0	1.45991	0.94569	3.76274	0	0	3.6438	3.15739	6.48214	0.510066	0.899042	0.517696	0	2.55357
ENSG00000273398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03993	0	0	0	0	0	0	0	0	1.98715
ENSG00000273423	0	1.16152	0.792857	1.25381	0.70203	0	0	0.477543	0	0	0	0.462534	0.921519	0	0	0.675419	0	0	0.623393	1.7298	0	0	0	0	1.25778
ENSG00000273484	0	0	0	0	0	3.30699	5.96326	4.33285	0	0	0	13.4079	5.62244	5.77851	3.25516	0	4.42495	5.4843	19.9779	5.99616	5.36104	20.4552	0	0	2.57967
ENSG00000273512	0	5.1673	2.43745	0	20.6333	0	0	0	0	0	1.18246	6.61685	0	0	0	0	10.5875	0	8.04331	13.885	0	0	4.94408	13.1594	9.31775
ENSG00000273542	20.062	4.5551	0	4.71207	0	0	0	8.17588	2.64668	5.28043	0	0	4.10563	3.98111	0	4.69433	9.60732	0	0	0	0	3.32302	0	0	0
ENSG00000273559	11.26357	16.97916	22.95252	27.45207	10.9753	19.06201	12.04563	18.89358	6.49982	5.732515	11.134829	9.3398027	22.07934	22.984723	16.176302	7.80261	15.69165	4.802147	13.22856	8.282369	31.95739	13.78568	11.37296	1.738446	15.5182406
ENSG00000273590	10.37407	30.58567	24.14079	12.85648	47.88159	15.09355114	30.41194	12.612356	15.57981	23.62149	13.430637	36.90347	32.8452142	16.2559721	33.8456744	36.8979791	19.84321147	20.5124424	25.14804099	20.710988	27.406733412	10.99127061	33.05480153	16.3785763	11.4670946
ENSG00000273597	0	0	0	0	0	0	0	0	0	0	0	0.235515	0	0	0.665284	0	0	0.62708	0	0.274953	0	0	0.64169	4.49056	0
ENSG00000273598	0	5.87008	0	12.2934	0.00358447	0	0	5.11285	11.1548	0	0	8.82577	0	0	4.79218	0	1.99177e-07	5.71868	10.702	0	5.97096	0	2.93478	0	0
ENSG00000273604	0	0.509749	0.515646	0	0	0	0	0.11291	0	0.466112	0	0	0	0.608712	0	0	0	0	0	0	0	0	0	0	1.46256
ENSG00000273611	29.8862408	37.86481	35.70396	38.107191	101.117239	77.097607316	37.86543	51.79848	55.24922	41.3770600779157	68.802404	92.59989	67.5731629107618	57.18893	81.4678650089218	61.9699546	55.71931335	51.36327	58.747874	32.2201282469	70.8994182	72.63599	65.05580696815	66.4623	38.301309328201
ENSG00000273628	0	0	3.24574	7.69377	7.34563	0	0	0	0	3.09134	6.64103	0	0	7.83477	0.87567	6.56862	1.08033e-06	0	18.5795	0	0	0	0	0	0
ENSG00000273706	0.477186	0.143366	2.496921	0	0	1.244982	0.109088	0.370528	0.171924	0	0	1.232641	0	0.266164	0.288228	0	0	0.135774	0.104623	1.31273	0	0	0.139347	0	0.106535
ENSG00000273749	60.72238	37.114849	35.608925	48.771081	30.625131	22.428326	19.656315	44.811145	52.524544	54.113126822	45.14265	42.595151119	36.003848	35.383556	43.682065	41.53394	51.7509	45.176526	68.0931	36.8358776	77.113928	43.74934	44.687541	44.008092	58.63069
ENSG00000273802	1.38337	1.07596	4.04578	7.79956	1.36978	3.98221	1.24705	5.09185	0	2.37104	0	0.579519	1.14635	1.19851	1.39266	0	2.4672	1.01759	1.33369	0	1.28435	2.15389	0	2.2482	10.367
ENSG00000273820	0	0	0	0.196106	3.10331	0	0	0	0	0	0	0.275696	0	0	0.972306	0	0	0	1.26911	0	0	0	0	0	0.571808
ENSG00000273825	0	2.18128	0	0	0	0	2.70028	0	0	1.65633	0	3.56089	0	3.88136	0.565505	0	0	0.266482	0.819652	3.04132	0	0.466003	1.36452	2.30254	1.2363
ENSG00000273841	51.870116	46.685747	75.4841300057436	31.34978	86.2897	31.25476	40.5415800399872	58.50287	60.3352	42.29253	55.0089	49.116799	42.41535	44.81582	55.89644	104.45602	83.9413200904545	41.43548	46.53899	90.14195	89.2336	44.8075100616224	80.657053	36.5235	17.13426
ENSG00000273870	6.77589	0	0	41.5388	0	8.08806	19.5815	0	0	0	0	0	0	0	14.7421	0	4.25145	0	0	24.2934	0	0	0	0	0
ENSG00000273876	5.06777	0	0	4.57077	0	3.3655	0	0	5.4223	0	0	3.30633	8.33188	12.1313	0	7.70594	4.87955	0	3.38061	0	0	0	4.53051	0	0
ENSG00000273897	0	9.98739	0	0	0	0	0	5.56824	0	0	0	0	0	4.72023	0	0	0	0	0	0	0	0	7.24697	0	5.67367
ENSG00000273899	11.3782247	19.206685	11.03363986	3.65585	27.7673548	17.98734	3.70408	11.338302817	4.490369	8.55626	9.21464	22.56193	10.304033	6.62175	9.89587	8.749778	14.13978	18.73343	18.50583	7.744944	9.3477003981	23.030521	30.858779	6.61322	24.38199
ENSG00000273933	0	0	0	0	0	0	5.7893	0	0	0	0	0	0	2.65695	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274024	0	0	3.40253	0	0	0	4.81459	0	0.626598	0	0	0	0	1.45288	0	0	0	3.38193	0	0	0	0	0	0	0
ENSG00000274026	4.37651	11.3764	9.787143	3.90881	0	0	15.8679	4.798169	0.426964	0	4.860396	4.23185	0	6.89648	20.207	5.19869	0	3.88143	2.92449	22.882	0	0	0	4.359692	4.89485
ENSG00000274049	0	0.726844	0	0	0	0	0	0	0	0	0.895958	0	1.2076	0	0	0	0	0	0	0	0	0	0	0	1.13337
ENSG00000274064	2.19439	2.70131	0	0.829211	1.35688	1.64711	0	1.98272	0	0	1.17524	1.64748	3.46166	5.13387	0.747739	0.771299	1.74886	2.41437	3.47878	2.63013	0.622683	0.502281	0	0.680579	0.925176
ENSG00000274070	0	0	0.597659	0	0	0	0	0	0	0	0	6.11569	2.98625	2.33176	1.62957	0	0	0	2.53853	0.721521	1.83583	0	0	0	1.21135
ENSG00000274114	10.811768	3.80046	1.82044	11.666674	2.13916	2.91115	0.7426952029	2.80696	13.0636	8.83582	5.34322	5.009476	0.381906	3.01567	18.81349	1.669265	1.710654	0.832225	1.745675	2.562642	5.30645	1.19063	0	1.25591	1.335819
ENSG00000274180	0.979425	1.07161	4.63374	2.21517	0.861889	0.369398	5.84181	0.735934	1.11706	0.884481	0.0926698	0.155626	2.30372	6.43609	1.56487	1.33048	1.56678	2.21388	2.89041	0.563116	0.227824	2.96741	0.830139	3.63291	1.90074
ENSG00000274211	2.36239	0.572786	0.241911	0	0	0.57135	0.758435	1.62543	1.3213	0	3.9994005	9.297165	1.35245	1.49647	0.618084	0.51111	0.131827	0.63645	0.383646	2.50299	0.0623298	1.50774	1.32586	1.506585	2.70947
ENSG00000274226	2.32378	0	0	0	0	0	1.72197	0	0	0	0	0	0	0.557205	0	0.567044	0	0	0	0	0	0	0.0982531	0	0
ENSG00000274256	0	0	7.91351	6.35462	0	0	0	11.3342	0	0	0	0	0	0	0	0	0	18.6105	0	0	17.0254	0	0	0	0
ENSG00000274267	0	2.84365	0	0	0	0	0	2.53703	0	16.6003	0	0	0	0	0	3.74201	12.1866	5.6703	0	0	0	6.58969	11.3279	6.8485	0
ENSG00000274276	15.833163077315	5.55	4.44266	5.6221	11.186449	4.78956	2.69069	14.904850677316	0.305215	3.86376	7.25865223715	1.21632	0.168517	3.6134911325	7.993151	13.60699	7.45911	3.76435	5.832080122354	0	0.00461429	9.615293	31.86266	24.1304709	0
ENSG00000274290	0.257872	0	0.6303	0	0.377515	0.162832	0.191075	0	0	3.01688	0	0.671248	0.205616	0.370871	0.477383	0	2.979408	0	0	0.410184	0	1.99194	0	0	0.375374
ENSG00000274308	0	0.910799	0	0	0	0	0	0	0	0	4.85632	0	2.36522	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274322	4.54601	0	0	1.66833	0	0	0	0	0	0.779162	0	0	0	0.50051	2.2153	0	0	1.71883	0	0	0	0	0.576413	2.884358	0
ENSG00000274349	7.369822	7.7338900314565	4.61581	2.051209	0	2.76289	8.69307	10.490176	2.795051	0.570726	4.267151	10.415231	5.27715	7.02975	5.513485409801	2.20062	5.1770267	5.326596	2.68509	0.546065	0.524355	2.86349	1.62962	6.02796	4.5124
ENSG00000274351	0	0	4.84464	0	0	0	0	0	0	0	0.425703	0	0	0	0	0.627541	0	0	0	0	0	0	0	0	0
ENSG00000274374	0	0	0	0	0	0	0	0	0.615619	0.61476	0.470748	0	0.929419	0.475246	0	0	0.560506	0	0.381471	0	0	0.427159	0.50599	0.638522	0
ENSG00000274376	0	0	0.166073	0	0	0	0.100522	0.113046	0	0	0	0	0	0	0	0	0	0	0	0	0.112464	0	0.118794	0	0.285086
ENSG00000274391	1.06438	0	0	0.673013	3.21629	0.240318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47039	0	0
ENSG00000274419	0	0	0	0	0	1.260142	0.745591	4.28667e-08	0	0	0	3.07009	4.18797	0	0	0	0	0.780117	0	1.4648	0	0	0	0	0
ENSG00000274423	0	0	29.7866	17.3824	7.51754	0	0	46.556	49.1461	24.8184	1.11832e-07	18.6479	0	12.8982	48.7172	0	18.9262	0	26.4183	8.00987	36.8925	27.6625	40.0815	0	0.00147771
ENSG00000274443	0	0	0	0	0	0	5.761596	0	2.20735	0	0	0	0	0	0	0	0	0	0	0	0	4.74387	0	2.90192	0
ENSG00000274471	2.50948	6.47356	0	0	21.5994	0	6.21799	0	5.5773	3.30873	3.44297	2.85363	0	7.28653	9.2306	0	2.61934	1.4547	1.11032	7.80392	0	8.81235	0	9.72137	0
ENSG00000274486	2.42742	0	0	0	0	0	0	5.74216	1.27066	0	0	7.89917	0	0	0	0	3.52601	0	0	0	0	0	0	0	0
ENSG00000274487	0	0	0	0	0	0	0	0	3.58308	0	0	0	0	0	0	1.48055e-07	0	0	1.87396	0.000173267	0	5.03225	0	0	2.05442
ENSG00000274512	1.71100406736	0.00856996	0.38488271899	0	0	1.086417	3.407005532	0.628799	5.52495	0	0	5.28202	0	0	2.4568	0.567044	5.01912	5.4698	4.25293	6.613948	12.5859	3.6422284958	0.10658924	2.7229	4.923441
ENSG00000274523	14.350245	11.969547	12.672073	8.16475	15.75267	5.09866	7.790615	10.94601	14.2856	6.81463	5.789309	27.79591	9.52606	11.26839	8.516999	6.1269	4.31473	6.006463	8.130856	13.15726	18.837563	18.266639	11.178236	21.320156	7.30272
ENSG00000274570	0	1.1119	1.85654	0.6251	2.10563	0.616147	0	0.430351	2.363921	0.279638	0.854481	0.199629	0	0.266834	0	0.764671	1.46687	0	1.42949	1.20672	0.225054	0	0.780238	0	2.74436
ENSG00000274583	1.73285	0	1.07679	0	0.745215	0	1.18098	0	0	0	0	0.742598	0	0.908177	1.01746	0.481625	0	0.892134	0.403713	0	0	0	0	1.01899	0.929241
ENSG00000274602	3.25233	7.741806	6.510660139491	1.59025	0.5230175	7.106683	11.3661900313546	4.48452	2.89219	2.80135	5.247725	20.15811	4.42201	0	0.00349361	8.49498	7.971898	0	4.05144	1.914537	0.320964	3.32099	1.201471023815	2.25455	6.635402
ENSG00000274611	0	0	1.24489	0	0	0	0	3.09058	0	1.66603	7.29809	6.39147	5.80889	2.49578	0	1.84254	0	0	0	0	0	0	0.376129	0	0
ENSG00000274614	0	0	1.85201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.3232	0	0	0	0	0
ENSG00000274615	0	5.2179	6.3953	1.70565	0	2.83976	4.24139	0	0	8.57368	5.13922	0	6.23015	0	2.07554	4.97528	0.863962	0	0	6.94802	2.1746	1.71928	3.48441	0	8.48025
ENSG00000274642	0	3.0935	5.03114	0	9.83798	6.03396	1.34626	11.337	3.53099	9.75005	2.42129	4.54571	0	7.39941	0	2.68198	2.77227	0	1.3242	1.98207	4.72998	1.53931	0	4.79858	0
ENSG00000274666	0	5.01002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.748	9.32099	0	0	0	1.63484
ENSG00000274748	0	0	0	4.03259	0	0	1.51321	0.300961	2.1259	7.01051	0	10.7184	2.7244	0	0	0	0	0	0.030482	0	1.46474	0	0.198709	0	12.4661
ENSG00000274756	0.949194	0.814256	2.10359	0	0.615004	10.12	3.76756	2.01292	0.949776	13.5515	0	0	4.36749	0.73539	4.35218	0	2.59265	0	0	0	0	1.36461	1.61708	0	0
ENSG00000274808	0	0	0	0	0	0	1.26841	8.02644	3.59278	4.19143	0	5.48531	0	7.19756	3.96404	22.19984	3.2036	1.7859	0	0	1.97351	4.81613	2.24888e-06	5.97281	0
ENSG00000274810	0.888872	0	0	2.18873	12.9102	0	0.562735	2.39737	0.580164	1.623374	0.294966	1.10498	1.46772	0	0	0	2.21896	7.776516	1.22546	2.262552	0.959167	2.110065	1.01088	1.16717	3.36056
ENSG00000274897	0.391388	0.403721	0.124781	1.17742	1.59038	0.261448	0.33491	0.336426	0.551254	0	1.39996	0.928721	0	0.834011	0	0	0.454814	0.683157	0	2.61556	0.406386	0.721218	0	0.819831	1.07209
ENSG00000274911	19.265	16.3796	0	0.758914	4.40014	12.1325	14.6571	6.47037	3.08905	0	7.63875	0.307283	6.68003	8.52446	8.2467	2.54127	0	13.5069	0	0	7.57257	1.90433	0	2.36456	10.2264
ENSG00000274933	0	5.13916	0	2.46164	0	0	2.61252422837	0	0	1.62627	0	0	0	0	0	0	4.333778	0	0	0	0	0	0	0	0
ENSG00000274944	0.570309	0	0	0.31839	1.16219	0	2.80795	0.446539	6.03907	8.39455	0	0	2.897609	0	2.83607	0	3.1101	0	3.33272	0	0.245499	1.97813	0	0	2.37915
ENSG00000274985	55.8124	32.4006	49.1535	39.4904	17.6437	19.0484	32.5835	50.4231	15.9675	6.03922	8.09721	0	15.7923	35.2375	16.2394	43.0117	18.6074	25.5642	35.9031	46.7645	34.0068	41.2486	30.8597	0	88.0703
ENSG00000275004	0.179113	0.252564	0.40739	0	0.133189	0.0968882	0.124246	0	0.167308	0.167555	0.247092	0	0.2726109	0.132492	0	0	0.432748	0.163781	0.357889	0.135461	0.248017	0	0.279053	0.167018	0.392846
ENSG00000275017	0	0	0	10.954	0	0	0	0	2.54206	0	0	0	0	0	0	2.88922	0	0	0	0	0	0	6.5761	0	0
ENSG00000275023	10.593914	15.45402	12.60497	5.184787	11.010895	6.038132	15.140566	3.253105	7.501118	10.659027	8.244169	20.43227	3.885114	7.020053	5.631854	6.177626	3.554521	6.78363	5.167798	10.601957	3.179888	4.27252	5.65788	2.9094833	11.01638759
ENSG00000275029	12.993	17.7698	15.7977	12.736	19.57542	33.282	10.3648	14.52141	37.563	5.3359	17.9184	16.3432	4.08971	16.5672	27.90383	6.27374	20.7525	9.62512	23.7449	28.552	8.38187	26.3547	26.353	34.7164	22.6197
ENSG00000275038	0	0.180707	0	0	0	0	0	0.311714	0	0	0	0.13154	0.331265	0	0	0.24346	0	0	0	0.154203	0.364104	0	0.185108	0	0
ENSG00000275052	11.63964	23.75412	10.2597730130284	14.782782	7.201276	13.28902	11.574917	17.49245	11.38622	19.44099	21.64913	14.178179	15.6040700857721	25.5865	14.88903	31.008972	15.0398	12.286100846215	23.7728118	11.085368	17.931045	9.227105	19.81679	7.8366456	21.974838
ENSG00000275066	7.788435	4.608364	50.482991	6.18946	0.391539	14.974768	18.234907	9.171187	4.634934	72.770911	9.011197	21.753366	5.292594	16.401366919195	4.039245	65.951048	3.4158110308563	7.697561	3.657163	7.557391	31.7423976	5.530094	5.496716	14.002329	36.33426
ENSG00000275074	3.29872	4.70338	1.44423	2.25343	0	0.270358	7.33413	1.92791	0.442173	6.57939	6.04518	0	3.97351	0	2.63157	3.98217	1.65499	0.708776	12.5178	0	5.54977	0	0.7248	3.22065	1.89954
ENSG00000275111	0.186801	2.646768	0.572071	0.197232	5.4082	4.4931	6.41874215	0.990277	15.226016045	1.00614	3.793188	10.56287	7.25168	15.150134	2.71936	1.8038435	2.9047849093	1.843865	1.12458	2.270700696552	1.57163	6.744712	3.934	9.542027	1.29683
ENSG00000275131	3.37136	5.14061	5.35308	2.13616	3.93202	1.3571	5.01589	7.71982	6.70353	3.96512	3.42366	6.53262	4.51398	4.51995	4.53424	3.60043	3.95336	3.82428	3.84194	4.91499	2.53523	2.26771	1.73402	4.22616	3.79346
ENSG00000275140	23.8468	35.4997	0.00140586	0.000168935	0.000256973	39.9396	0	0.00319911	0.00218771	0.000803709	52.9107	0.00120847	19.0416	4.43956e-05	0.000933438	40.5332	0.000747601	22.1778	0.000184526	0.000225274	0.00207596	0.00209721	0.000404449	43.6412	59.7165
ENSG00000275144	0	7.54676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275152	1.71327	1.10197	2.20294	2.89738	0.723176	0.6274720173632	0.492646	2.73249	1.781285	3.00028	2.89076	2.65077	1.29509	0.53739	1.42859	0.645476	3.71323	1.10711	0.469404	0.898212	1.46505	2.61561	2.69362	1.27542	1.99977
ENSG00000275160	0	0	0	0	0	0	0	0	0	6.86167	0	0	5.39274	0	0	7.7094	0	0	11.5547	0	0	8.25628	8.12617	0	0
ENSG00000275183	0.417567	0	0	0	0	0	0	0.266072	0	0	0	0.197364	0.245489	0	0	2.35112	0	0	0	0	0	0	0	0	0
ENSG00000275302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.21652	7.21987	0	0	2.3471	0	0
ENSG00000275318	7.31507	1.08485	0	0	2.29841	0	1.32567	1.10113	4.18797	1.61484	6.78068	3.31833	4.73822	2.1336	0	12.323	3.27718	3.83089	2.29762	3.9303	0	0.92357	0	1.5112	0.735166
ENSG00000275325	0	0	0	0	3.95876	0	0	1.61481	0	0	0	0	0	0	0	0	0	1.77619	0	0.807966	5.58366	0	0	0	0
ENSG00000275339	0	0	0	0	0	0	4.59199	0	0	0	17.6179	0	0	0	37.5041	0	0	0	8.94762	0	0	0	30.0496	0	0
ENSG00000275340	0	0.32579	0.447653	0.174339	0.262212	0	0.130214	0	0	0	0	1.143581	0	2.058672	0.170316	0.211693	0	0	0	0.141433	0	0.133022	0	0.2674	0.579074
ENSG00000275348	0	0	0	0	32.6448	0	0	0	15.0307	0	0	0	0	0	19.7828	0	0	12.6823	0	5.32747	0	0	0	0	0
ENSG00000275379	9.50428	5.6873	7.06762	2.83767	0	10.4809	0	0	0	19.9204	0	0	7.76323	2.51068	5.94737	3.74201	9.13997	5.6703	0	2.40864	0	2.19656	0	3.42425	0
ENSG00000275381	0	0	5.58315	3.37349	0	0	0	3.75778	4.28834	3.6572	0	12.2789	5.48483	0	0	0	0	0	0	0	0	2.40256	0	23.2291	0
ENSG00000275385	0	0	0	0	0	5.35101	2.36543	3.65777	0.514783	0	0	0	1.88967	0	0	8.25486	2.248186	6.10296	3.091927	14.0399	0	1.693367	0	0	0
ENSG00000275395	0	0	4.968677	0	0	0.313484	0	0	0	0	0	0	0	0	0	0	0.524221	0	0	0	0	0	0	0	0
ENSG00000275400	70.0296	37.1168	55.2759	21.4868	105.66	55.3952	0	51.6477	50.587	56.0954	54.2798	2.21792	14.6678	150.102	36.6318	90.7425	107.199	133.527	59.0314	120.405	124.869	37.2948	113.013	36.2063	51.623
ENSG00000275410	0.162481	0.280872	0.194341	0	0.137126	0.102699	0.353486	0.128505	0	0	0.131755	0	0.126164	0.406094	0.575535	0	0.159719	0.154472	0.341165	0.589486	0.354076	0	0	0	0.108888
ENSG00000275464	2.25033000536896	3.29059	9.140717	1.22243	32.974831	6.472055	1.2061352	2.44467	3.62996	5.20243897	2.89507	0.371656	3.6532121	3.4377215	9.472856	4.3395728	10.7222577	11.92132	8.625697	8.46864	1.55909	4.51782	0	2.72126	4.81492
ENSG00000275488	0	0.843436	1.09206	0	0	2.52244	0	0	0	0	0	0	0.777711	0	0	0	0	0.836081	0	0	3.34256	0	0	0	0
ENSG00000275493	6.74206	26.3578	14.5918	11.6812	12.4701	0	20.8632	19.0183	15.6514	21.6166	33.4653	26.8218	0	0.15969	26.5837	0	22.4584	0	0	0	11.8476	8.96226	26.7539	0	8.01448
ENSG00000275506	7.92143	7.41764	0	0	36.8907	0	0	3.2183	0	0	0	2.6468	0	0	7.53887	0	11.4496	0	2.69848	3.01969	0	2.7486	3.64565	0	6.76197
ENSG00000275591	0.2463029	0.2310312	0.2753284	0.7896104	0	0	0.2524638	0.1871586	0.1410089	0.1277797	0	0.4238836	0.2076303	0.1958577	0.7165526	0.4917866	1.129741	0.4756909	0.1552265	0.108331	0.5788559	0.1244889	0.3502488	0.1388597	0.2672726
ENSG00000275695	0	0	0	46.37274	0	2.97372	0	17.8008	0	0	5.02734	2.27631	0	2.88047	9.75559	0	0	2.80618	0	16.6102	2.66609	8.85288	6.46541	0	5.05655
ENSG00000275700	29.63042	31.1528	45.84292	32.69401	12.7206	42.99924	17.6192	35.598322	35.99777	14.8533	48.19598	32.935262292	28.49747	28.268957	33.47612	36.000162	13.663768	20.049	22.1633	21.6661	36.9939	28.76508	37.5465	35.1167	22.5421
ENSG00000275714	0	19.9055	10.6014	18.5739	0	10.4809	0	20.367	0	0	0	0	0	0	17.8421	14.968	0	0	2.11559	16.8605	21.0514	4.40614	0	30.8182	0
ENSG00000275718	2.734	0	2.134652	0.575385	0	0.798694	0	2.115523	1.317715	1.80186	0	0.991803	0	0	0	0	1.50862	2.29249	0	0	0	0	0	0	1.23393
ENSG00000275740	5.33657	5.03419	7.12332	10.2292	3.80733	4.13893	1.84883	7.49841	3.32993	1.1287	9.21525	3.82834	6.34457	8.30545	14.1513	2.61112	6.62124	18.2784	5.7826	6.62052	2.92622	6.24727	10.0146	12.3459	11.2626
ENSG00000275756	0	0	0	0	0	3.79367	0	0	1.13338	3.25543e-07	0	0	6.88942e-07	0.681611	0	5.51084e-05	0	0	0	0	0	0	5.02458e-08	0	0
ENSG00000275778	0	0	3.79678	2.54162	1.82155	0	1.89059	0	0	0.244062	0	0	0.661818	4.9343	0	3.14999	0.65947	4.91206	0	0	2.81718	0	0	0	0
ENSG00000275811	0.829544	0.729488	4.7529	2.99732	23.1376	0	0	3.90177	0	0	4.09653	0	1.34309	0	2.29267	1.98208	0.805032	0.721171	0	0	5.82517	0	0	0	0
ENSG00000275832	2.056318	6.564002	3.5428765172	2.1908	2.49205	5.928307	19.418106	14.589994	0.762041	1.9041825	1.945077	1.73825	1.797931977	5.662373	0.238589	4.466434	0.942548	2.67915	7.45075	0.594634	1.795646	2.485271	2.19203	1.453979	2.13082
ENSG00000275835	4.991554	7.77792400146618	16.822947	1.411345	31.56731	5.777276	10.35765	24.623792	28.449033	8.074906	10.574258	14.643509	13.22761388	12.182769	25.074113	5.60068	28.44867797453	19.24072	15.872490592	18.527823	22.549081	23.341552	21.410857	53.59215	16.086517
ENSG00000275882	0.525452	1.60881	0.276771	0	0	0	0	0	0	0	4.20617	0	0	0	0	0.377801	0	0	0	1.25977	0	0	2.03091	0	0
ENSG00000275895	39.581733	21.7457700012825	67.95039	22.36070824	46.5976	36.40792	38.0557913243	75.0241	65.659311143359	12.590319	50.317796	38.827689	64.5253221	97.98437	45.950167	32.8231812	62.17896	46.013896	61.935966	26.81528717475	65.822535	113.01415	52.834751395	69.484862	112.324698
ENSG00000275919	0	0	0	0	39.5917	0	0	0	0	0	5.52618	0	0	0	0	0	0	0	0	0	10.4426	0	5.74631	0	0
ENSG00000275945	1.37708	0	0	0	1.01065	0	1.47512	0	0	0	0	0	0	0	0	0	1.18451	6.82481	1.44119	0	0	3.21602	1.26494	0	1.1505
ENSG00000275956	0.48247	0	0	0	0	0	0	0	1.03251	2.14519	0	0	0	0	1.54458	0	0	0	0	0	10.9361	0	0	6.98184	0
ENSG00000275976	6.94641	4.720064	6.57209	15.7250565	6.168945	2.1645533	2.32911	2.0127473	2.974464	4.9686198	1.140659	1.35907	8.457913	0.8342896	1.61212	1.031557	0.231604	3.85317	2.54833	1.840903	1.4755456	4.89698	2.9596175	2.44881	5.27799
ENSG00000275993	4.858917	3.60478	0.808854	0.450223	0	0.443228	0	0	0.655866	0.414027	0	0.404566	12.0754443	0.424513	2.98276	1.02791	7.71865	2.76831	1.84641	2.64174	1.49961	1.12008	1.0004	0.323049	0
ENSG00000276023	85.0197000119765	50.71022	67.5165	49.80532	48.2238	22.767	19.9361	58.7761	64.8038	44.592230279325	52.124	23.172	34.62606	24.5074	80.44396	73.519	88.5319	108.709000004123	44.2474	18.86447	98.2028	94.3725	74.9973	66.988	28.6586
ENSG00000276032	5.69483	0	0	0	3.89923	0	3.90173	7.01595	0	0	0	0	0	0	0	6.33018	0	0	0	0	1.18788	2.20611	0	3.38137	0
ENSG00000276040	11.4201	11.2305	4.22934	7.99303	1.74947	0	6.66649	6.0063	1.99313	13.1173	9.09675	7.26093	0	6.98907	0	5.94323	11.2285	9.69135	5.2474	5.28107	4.14558	4.1844	14.2714	8.96529	10.7818
ENSG00000276043	0.80359430189991	3.605752	0.595587	1.58521	1.28321	0	0.55353	3.66502	4.81416	3.07816	0.353301	0.19872	1.4706950048007	1.10245	0.650433	3.471173129	1.7516	0.395508	0.204155	0.341238	4.45704	5.4008185	4.44174466	2.60864	0
ENSG00000276045	2.63637	1.62339	2.69592	5.06929	0	4.641793	1.693880547784	6.11012	7.46022	2.63392	0.697708	0.24296	1.67831	1.56798	2.88341	0.87093	2.10138	5.8518	1.54867	3.79671	14.6212	1.05292	3.900995	3.44604	6.246346
ENSG00000276067	0	0.696762	0	0	2.89603	0	1.05706	0	3.67623	3.29114	2.97151	1.29877	0	4.27784	3.48056	0	1.39006	1.42557	0	3.9295	3.64328	0.991407	0	1.60742	7.74906
ENSG00000276085	0	0	0	0	0.756999	0	0	0	0	1.57803	0	0	6.4094	0	1.738	0	0	3.28527	0.666731	2.511249	0	0	1.438199	0	0
ENSG00000276087	0.294316	0.331272	0	0.421619	0.381416	0	0.270533	0	0	0	0.534997	0.575645	0.423843	0.266575	0.951627	0.542264	0	1.47301	0.249424	0.336549	1.22937	0.898955	0	0.35304	0
