gene	CD8_subtype_1	CD8_subtype_2	CD4_subtype_1	CD4_subtype_2	B_cell_subtype_1	B_cell_subtype_2	NK_subtype_1	NK_subtype_2	mono_subtype_1	mono_subtype_2	Endothelial_subtype_1	Endothelial_subtype_2	Fibroblast_subtype_1	Fibroblast_subtype_2	Neutrophils_subtype_1	Neutrophils_subtype_2
ENSG00000254017	6.4981150998405806	6.498140624999968	4.938973871408612	4.939005833333339	14.238366249999975	14.238366249999881	10.464253056029827	10.468934999999993	39.92062500000001	39.872179644707664	0.014491553422539674	0.014413016363636365	4.293968357694128	1.1596687253223152	20.769849999999998	21.783450000000002
ENSG00000254099	1.464496519660241	1.4645138750000037	1.5381519297085529	1.5381666666666591	1.6383093749999988	1.6383093749999835	1.2943150041673397	1.2953247499999991	10.525751666666666	10.505490665050624	0.02423889501084123	0.02415173636363637	0.38561368299869864	0.38521975238095224	5.87213	0.9157850000000001
ENSG00000254281	0.3971963460555063	0.39721112499999844	0.07586472314248999	0.0758666666666664	7.47196812500001	7.471968124999968	0.5855910594822739	0.5862222500000001	53.086440000000024	52.86413823617213	0.02843655944610092	0.028276563636363657	0.17669629555985425	0.17649497000000022	295.32349999999997	21.49405
ENSG00000254325	1.4460867448248902	1.4461003749999999	0.6411581765494632	0.6411626666666709	21.427317499999894	21.42731749999988	6.566799669354193	6.568870000000003	40.59123333333333	40.51660318339472	0.0832339541447542	0.08299175909090907	0.09184803713216656	0.09177534761904764	46.366600000000005	69.87674999999999
ENSG00000254362	1.720053790786167	1.720074000000007	7.1170690054850825	7.117128333333316	0.4113356250000019	0.411335624999999	0.1446904221870312	0.14493124999999998	0.9602075000000001	0.9557355294377352	0.004105290623243916	0.0040889154545454545	0.05087119537362677	0.0508107047619048	1.03807	1.3432905000000002
ENSG00000254584	1.3725935576386243	1.3726016250000002	1.0071674872073253	1.00717683333334	1.0112226874999972	1.0112226874999923	0.6759628263137646	0.6762155000000003	0.8125106666666665	0.8110843786447237	103.2564202240337	102.99221545454544	88.09396792179912	88.06077714285696	1.6330300000000002	0.7392274999999999
ENSG00000254760	2.2901901146492376	2.290228812500004	1.4507622610848092	1.4507835	3.6780541250000125	3.678054125000014	12.146923189339764	12.151785000000006	10.34659908333333	10.306973322109464	0.005107918046084909	0.005066863636363634	0.0006006844603852994	0.0005997142857142866	15.294550000000001	13.4748
ENSG00000254928	0.05071697483725826	0.05071819375000018	0.03898933449340999	0.038990333333333196	0.4530468125000001	0.4530468124999974	0.38157400622354354	0.3821322499999998	11.707834166666666	11.680164887324127	0.006044422443130955	0.006006318181818182	0.008259221667779905	0.008250269523809505	3.5288324999999996	13.135725
ENSG00000254995	10.960335280215471	10.960839072727257	7.032706170106688	4.05323676798089	5.329806887712734	2.256960448919065	5.360838300477722	2.7168169507063644	6.773104241839861	9.267952310189953	4.147844647968545	2.1912166368030315	0.8523682088821835	0.3718651355000069	10.2933655	10.948789999999999
ENSG00000255089	4.383987137684867	4.384066875000001	11.046418896676395	11.046589999999956	0.3689518749999969	0.36895187499999577	2.5314615466236576	2.535674999999998	1.1705882499999998	1.1545801258942585	0.04744795937356184	0.047112409090909114	0.032255930955232374	0.03222177619047617	0.0	13.9141
ENSG00000255097	2.06471801303934	2.064735625000011	1.0382183608195652	1.038225500000005	1.817745312500006	1.81774531250002	2.3849394400021633	2.386171500000002	19.827856666666666	19.74111051333173	0.038994042169843444	0.03885535272727271	0.26059256656132257	0.2603292228571423	25.385419999999996	8.015765
ENSG00000255197	0.06076083588927591	0.060762125000000104	0.1221333544050066	0.1221353333333328	8.044353562499973	8.044353562499971	1.4641388761225678	1.4652972499999992	266.11439666666666	265.7265326459033	0.13130788440580318	0.1308955870454545	0.08620695487401811	0.0861315825714285	123.6472	154.3765315
ENSG00000255363	0.06620106491465957	0.06620243749999986	0.08497420333130722	0.08497566666666623	0.32490374374999936	0.3249037437500025	0.07432001786577329	0.07439350000000004	10.620631916666667	10.59719936761113	0.11490605878466117	0.11448493863636362	0.01949889078689666	0.019475740952380922	1.0629629999999999	0.5317069999999999
ENSG00000255422	3.759848547480846	3.759909375000006	3.515526041165408	3.515584999999989	0.6284093749999965	0.6284093749999944	3.689945894206687	3.6925174999999966	15.11166416666667	15.05404855440677	0.008672708884293693	0.008626104545454542	0.04688536478044736	0.046842333333333284	0.0	0.0
ENSG00000255441	2.4468283076632287	2.446863937499995	0.7083166310396817	0.7083306666666633	0.6761165000000042	0.6761164999999977	18.278185914125203	18.283752499999995	1.8741920000000003	1.866127722138941	0.00023085265807401057	0.00022880863636363645	0.004361058829879793	0.0043561947619047536	1.656905	2.7512350000000003
